Value	Feature_ID	Language_ID	Comment	Loan	Cognate Set	Reference
wankruwan	347.0	teiwamadar				
wultag	349.0	teiwamadar				
unti'	352.0	teiwamadar				
unti'	353.0	teiwamadar				
tup	354.0	teiwamadar				
gosoy ilan tup	355.0	teiwamadar				
wei	356.0	teiwamadar				
maguwei	357.0	teiwamadar				
miis	358.0	teiwamadar				
taas	359.0	teiwamadar				
tewar	360.0	teiwamadar				
biir	361.0	teiwamadar				
taran	363.0	teiwamadar				
yiran	364.0	teiwamadar				
ba'	365.0	teiwamadar				
taxa'	366.0	teiwamadar	e.g. pohon yang dipotong.			
ma moxod	367.0	teiwamadar				
hufa'	368.0	teiwamadar				
ina	369.0	teiwamadar				
gaw	370.0	teiwamadar				
wanbli	371.0	teiwamadar				
tap	372.0	teiwamadar				
bangan	373.0	teiwamadar				
xaqa'	374.0	teiwamadar				
min	376.0	teiwamadar				
gəmiyan	377.0	teiwamadar				
aap	378.0	teiwamadar				
ariaya'	379.0	teiwamadar				
yəxar	380.0	teiwamadar				
kiid	381.0	teiwamadar				
saxai taxar	382.0	teiwamadar				
wan emelan	382.0	teiwamadar				
daar	383.0	teiwamadar				
maxar dee'	384.0	teiwamadar				
dee	385.0	teiwamadar				
liar	386.0	teiwamadar				
krai	387.0	teiwamadar				
xaxar	388.0	teiwamadar				
pu'	389.0	teiwamadar				
puy	390.0	teiwamadar				
puran	391.0	teiwamadar				
jigar	392.0	teiwamadar				
tood	393.0	teiwamadar				
kikar	394.0	teiwamadar				
kaak	395.0	teiwamadar				
wuran	396.0	teiwamadar				
gəwa'	397.0	teiwamadar				
gawer wangua'	398.0	teiwamadar	E.g. to slap someone on the cheek; NOT to clap hands. 			
si	399.0	teiwamadar				
taxa'	400.0	teiwamadar				
goor	401.0	teiwamadar				
qas	402.0	teiwamadar				
paxai	403.0	teiwamadar				
tap	404.0	teiwamadar				
qaaq	405.0	teiwamadar				
təfeo	406.0	teiwamadar				
wanboxon	407.0	teiwamadar				
wantaar	408.0	teiwamadar				
gətiyar	409.0	teiwamadar				
gafar	410.0	teiwamadar				
wuraq	413.0	teiwamadar				
xan	414.0	teiwamadar				
traxa'	415.0	teiwamadar				
tootan	416.0	teiwamadar				
tiri	417.0	teiwamadar				
wanpin	419.0	teiwamadar				
praat	420.0	teiwamadar				
iga'miar	421.0	teiwamadar				
kiri	422.0	teiwamadar				
dumar	423.0	teiwamadar				
wanpiar	424.0	teiwamadar				
ayivar	425.0	teiwamadar				
wanjivar	425.0	teiwamadar				
tuku	426.0	teiwamadar	To crouch as on an Indonesian toilet, NOT: to kneel			
ha'an mii	427.0	teiwamadar				
miis	427.0	teiwamadar				
wantray	428.0	teiwamadar				
kutan	429.0	teiwamadar				
pruu	430.0	teiwamadar				
gəmian	431.0	teiwamadar				
taxaw	433.0	teiwamadar				
xas	434.0	teiwamadar				
mir	436.0	teiwamadar				
iga'	437.0	teiwamadar				
warah	438.0	teiwamadar				
gəfilax	439.0	teiwamadar	NOT: lipat tikar			
gunmola	440.0	teiwamadar				
goxo'	441.0	teiwamadar				
pedil	442.0	teiwamadar				
gəfakat	443.0	teiwamadar				
təmuduk	444.0	teiwamadar				
(bui) tag	445.0	teiwamadar	(pa'an) bah 'hit (drum), (bui) tag 'hit (long drum), (goon) bah 'hit (gong)', puah 'drum stick'			
(goon) bah	445.0	teiwamadar	(pa'an) bah 'hit (drum), (bui) tag 'hit (long drum), (goon) bah 'hit (gong)', puah 'drum stick'			
(pa'an) bah	445.0	teiwamadar	(pa'an) bah 'hit (drum), (bui) tag 'hit (long drum), (goon) bah 'hit (gong)', puah 'drum stick'			
puah	445.0	teiwamadar	(pa'an) bah 'hit (drum), (bui) tag 'hit (long drum), (goon) bah 'hit (gong)', puah 'drum stick'			
exer	446.0	teiwamadar				
poon yaxai	447.0	teiwamadar				
gergan	448.0	teiwamadar				
tag	449.0	teiwamadar				
nuk	450.0	teiwamadar				
raq	451.0	teiwamadar				
yerig	452.0	teiwamadar				
uut	453.0	teiwamadar				
yusan	454.0	teiwamadar				
tiaam	455.0	teiwamadar				
yesraq	456.0	teiwamadar				
yesnerig	457.0	teiwamadar				
yesno'ut	458.0	teiwamadar				
qar nuk	459.0	teiwamadar				
qar raq	469.0	teiwamadar				
ratu nuk	482.0	teiwamadar				
ratu nuk kar raq rug yerig	483.0	teiwamadar				
ribu nuk	485.0	teiwamadar				
gerta'	487.0	teiwamadar	The kinship task also asks for this term			
gerta' (mesar)	488.0	teiwamadar	The kinship task also asks for this term			
graat qai	489.0	teiwamadar	The kinship task also asks for this term			
numer	490.0	teiwamadar	The kinship task also asks for this term			
naraat	491.0	teiwamadar	The kinship task also asks for this term			
nagasqi ge'ik	492.0	teiwamadar	'younger sister'; The kinship task also asks for this term			
gəmutu gemaq	493.0	teiwamadar	wife of older sibling'; The kinship task also asks for this term			
naqaw gesam ga'an masar	494.0	teiwamadar	'my younger brother'; The kinship task also asks for this term			
	495.0	teiwamadar	The kinship task also asks for this term			
gagasqai gəmutu	496.0	teiwamadar	wife of oldest sibling'; The kinship task also asks for this term			
nəmutu	497.0	teiwamadar	'my oldest sibling'; The kinship task also asks for this term			
nagasqai gemutu	498.0	teiwamadar	'my oldest sister'; The kinship task also asks for this term			
ni'an masar	499.0	teiwamadar	'brother in-law'; The kinship task also asks for this term			
nadiyas	500.0	teiwamadar	The kinship task also asks for this term			
naxaler	501.0	teiwamadar	The kinship task also asks for this term			
	503.0	teiwamadar	There may be two types, a high one (for e.g. storage) and a lower one; if so, elicit both.			
	505.0	teiwamadar	The cultural features questionnaire also asks for this term.			
	506.0	teiwamadar	The cultural features questionnaire also asks for this term.			
	522.0	teiwamadar	Kata untuk seluru alat menenun. Tetapi di sini alat tenun tidak ada nama umum, dan masing-masing bagian ada namanya. (It is likely that there is no word referring to a loom as such,  only words referring to parts of it. If you can make a picture of a loom, you could try to elicit the words for the various parts. If this is not possible, just skip this.)			
	540.0	teiwamadar	E.g. perjanjian antara dua suku untuk tidak berperang			
	554.0	teiwamadar	Jika seseorang yg sudah menikah atau belum menikah berhubungan badan dengan orang yg bukan isteri/suaminya.			
tutah	587.0	teiwamadar				
qaaw	588.0	teiwamadar				
traw	589.0	teiwamadar				
tiyan	590.0	teiwamadar				
aluxun	591.0	teiwamadar				
tuk	592.0	teiwamadar				
tabug	593.0	teiwamadar	Not: rumah sempit (crowded/small house), or pakaian sempit (clothes that are too tight).			
gətiar	598.0	teiwamadar				
ayakeng	0.0	wers1238				
widí	1.0	wers1238				
urák	2.0	wers1238				
apíkal	3.0	wers1238				
maléng	4.0	wers1238				
widí teng	5.0	wers1238				
widíng le	7.0	wers1238				
mlénya	8.0	wers1238				
gaténg yoku	9.0	wers1238				
madali	10.0	wers1238				
yal yoku	11.0	wers1238				
mi widíng le	12.0	wers1238				
sakpul	13.0	wers1238				
lapón	14.0	wers1238				
eiya mai	15.0	wers1238				
eiya misemer	16.0	wers1238				
suká'	17.0	wers1238				
kete	18.0	wers1238	bunyinya			
meke	19.0	wers1238	kilatan, cahaya			
komeidai	20.0	wers1238				
sákapul	21.0	wers1238	kabut = fog, NOT embun = air yang menetes dari daun di pagi hari			
ilú	22.0	wers1238				
meria'	25.0	wers1238				
atoku bubung	26.0	wers1238				
atoku bubung	27.0	wers1238				
maná'	28.0	wers1238				
atoku	29.0	wers1238				
(dunia)	30.0	wers1238				
kadár	31.0	wers1238				
wor	32.0	wers1238				
wor salár	33.0	wers1238	batu (rock) di pantai			
salár	34.0	wers1238	karang (reef) di dasar laut			
irá	35.0	wers1238				
tamá'	36.0	wers1238				
ilál	37.0	wers1238				
tamá' kula'	38.0	wers1238				
dum	39.0	wers1238				
oku pedakar	40.0	wers1238				
pur	43.0	wers1238				
yele	45.0	wers1238				
sipír	46.0	wers1238				
awíl	49.0	wers1238				
knopong	50.0	wers1238	dibuat dari bambu untuk menangkap ikan yang ditinggal. NOT fish net or fish line.			
kpei'	51.0	wers1238				
pede	52.0	wers1238				
polong	53.0	wers1238				
susurai	54.0	wers1238				
bong lewared	55.0	wers1238				
dekeng	56.0	wers1238				
atoku tei	57.0	wers1238				
mosu	59.0	wers1238				
siki	60.0	wers1238				
kinai	61.0	wers1238				
kai kuri	62.0	wers1238				
biti'	63.0	wers1238				
damu'	64.0	wers1238				
keng badu	65.0	wers1238				
adá war	67.0	wers1238				
adá punak	68.0	wers1238				
ma punaka	70.0	wers1238				
ma abu	71.0	wers1238	(ma 'tanah halus'); NOT 'debu' (dust, after you have been sweeping)			
brekeng	72.0	wers1238				
lolo ma	73.0	wers1238	(lolo 'lembut')			
wor kas	74.0	wers1238				
ini pak	75.0	wers1238				
serí	76.0	wers1238				
sob	77.0	wers1238				
panggar sob	78.0	wers1238				
ou	79.0	wers1238				
kdil	80.0	wers1238				
damát	81.0	wers1238				
sob led	82.0	wers1238				
améng	83.0	wers1238				
bong	84.0	wers1238				
bong wor	85.0	wers1238				
bong klut	86.0	wers1238				
bong lak	87.0	wers1238				
bong gabarang	88.0	wers1238	cabang pohon			
adá wus	89.0	wers1238				
lawaka	90.0	wers1238	lotor (sj. bulat lurus), lawaka (sj. belok)			
lotor	90.0	wers1238	lotor (sj. bulat lurus), lawaka (sj. belok)			
sriping	91.0	wers1238				
bong ikó'	92.0	wers1238				
ge ikó'	93.0	wers1238				
arák-arák	94.0	wers1238				
arák es	96.0	wers1238				
arak gis	97.0	wers1238				
arák mad	98.0	wers1238				
arák	99.0	wers1238				
bong kau mdi	100.0	wers1238				
arák mdi	101.0	wers1238	arák mdi ('ladang'), arák ta ('di sawah')			
arák ta	101.0	wers1238	arák mdi ('ladang'), arák ta ('di sawah')			
pui	102.0	wers1238				
mas	103.0	wers1238				
or	104.0	wers1238				
pui mas tapasi	105.0	wers1238				
ai lek	106.0	wers1238				
bong kau	107.0	wers1238				
pne	108.0	wers1238				
kdesi	109.0	wers1238				
bulá'	110.0	wers1238				
upá	111.0	wers1238				
petér	112.0	wers1238				
potori	113.0	wers1238				
watá'	114.0	wers1238				
kuwak	115.0	wers1238				
toko bong	116.0	wers1238				
kolteng bong	118.0	wers1238				
(beting)	120.0	wers1238				
mulula	121.0	wers1238				
mulúl	121.0	wers1238				
pis	122.0	wers1238				
bilkai	123.0	wers1238				
lapori	125.0	wers1238				
kasu	126.0	wers1238				
dring tok	127.0	wers1238				
amira	128.0	wers1238	not 'breast'			
asír	129.0	wers1238				
gesime'	130.0	wers1238				
geis	131.0	wers1238				
geséri	132.0	wers1238				
gabáseri	133.0	wers1238				
punera	134.0	wers1238				
ginira	135.0	wers1238				
wei	136.0	wers1238				
geukabang	138.0	wers1238				
gedamuring	139.0	wers1238				
atoko marúng	141.0	wers1238				
atú	142.0	wers1238				
gesalar	143.0	wers1238				
atoko	144.0	wers1238				
lokomang	145.0	wers1238				
neimbat lak	146.0	wers1238				
(ne)mudi	147.0	wers1238				
ninirko	148.0	wers1238				
neweri lak	149.0	wers1238				
nemuing	150.0	wers1238				
nebir	151.0	wers1238				
newakat	152.0	wers1238				
nebir klut	153.0	wers1238				
newesi	154.0	wers1238				
neyebur	155.0	wers1238				
nemeing	156.0	wers1238				
nebarang	157.0	wers1238				
neteng	163.0	wers1238				
neteng	164.0	wers1238				
neteng lat	165.0	wers1238				
(neteng) kilasi	166.0	wers1238				
(neteng) kurusi	167.0	wers1238				
ami	168.0	wers1238				
kubu	170.0	wers1238				
wala	171.0	wers1238	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.			
telesiko	172.0	wers1238	Kemaluan perempuan, same as above.			
kalingko	173.0	wers1238				
newaka	174.0	wers1238				
newaka	175.0	wers1238				
peigemuingkdorang	176.0	wers1238				
newaka lat	177.0	wers1238				
nesesebuk	178.0	wers1238				
sap kor	179.0	wers1238				
klut	182.0	wers1238				
leboli	183.0	wers1238				
lilir	184.0	wers1238				
pui mnuming	186.0	wers1238				
nailbub	187.0	wers1238				
kibir	188.0	wers1238	Ketika mata pedih dan merah kemudian ketika bangun tidur mata sulit dibuka dan kadang-kadang keluar cairan kuning.			
dudung asiding	189.0	wers1238				
aning	190.0	wers1238	Not 'manusia' (human being). Elicit 'orang' with a numeral, for example 'ada satu orang, dua orang, tiga orang...'			
adeing (tedeing)	191.0	wers1238				
ol	192.0	wers1238				
lmi	193.0	wers1238				
mei	194.0	wers1238				
ne lemi	195.0	wers1238				
ne mei	196.0	wers1238	Not 'married woman'.			
nea	197.0	wers1238				
nepa	198.0	wers1238				
nenang	199.0	wers1238	(nang 'sulung')			
nekaku	200.0	wers1238	(kaku 'bungsu')			
alikir	201.0	wers1238				
melai	202.0	wers1238				
	211.0	wers1238	Negation of verbal/adjectival predicate, e.g. Saya tidak suka minum bir; Saya tidak sakit. (Not 'bukan').			
	225.0	wers1238	General locative preposition, e.g. Ibu di mana? Saya di jalan. 			
sorong	231.0	wers1238				
kang	232.0	wers1238				
bina'at	236.0	wers1238	If they ask which animals, say 'kata untuk .... seperti sapi, ayam, kambing.' (If they also have a different word for animals that are not eaten, e.g. rats (tikus) or snakes (ular), then that is NOT the word we look for.) 			
pei kutu	236.0	wers1238	If they ask which animals, say 'kata untuk .... seperti sapi, ayam, kambing.' (If they also have a different word for animals that are not eaten, e.g. rats (tikus) or snakes (ular), then that is NOT the word we look for.) 			
seadol	237.0	wers1238				
kutuwal	238.0	wers1238				
pei	239.0	wers1238				
sekok	240.0	wers1238				
durki	241.0	wers1238				
peko	242.0	wers1238				
luku	243.0	wers1238				
arus pei	244.0	wers1238				
ol tuktuk	245.0	wers1238	(workded 'sj. katak besar)			
muduk	246.0	wers1238				
wori	249.0	wers1238				
api	250.0	wers1238				
molos	251.0	wers1238				
anai	252.0	wers1238				
akoling anai	253.0	wers1238				
wawa	254.0	wers1238				
roti	255.0	wers1238				
temá laling	256.0	wers1238				
urak	257.0	wers1238				
urak	258.0	wers1238				
adol gateng kurusi	259.0	wers1238	('cakar burung')			
bebitir	260.0	wers1238				
adol mudi	262.0	wers1238				
gebukur	263.0	wers1238				
munu	264.0	wers1238				
perbuk	265.0	wers1238				
soal	266.0	wers1238				
kespak	267.0	wers1238				
bemberlak	268.0	wers1238				
buler	269.0	wers1238				
kubung	270.0	wers1238				
kusing	271.0	wers1238				
betkol	272.0	wers1238				
arak poting	273.0	wers1238				
buinunuk	274.0	wers1238				
tangkabeber      (buinunuk)	274.0	wers1238				
unang	275.0	wers1238				
unang gea	276.0	wers1238				
kutu unang	277.0	wers1238				
toko'	278.0	wers1238				
mekit	280.0	wers1238				
pidasi	281.0	wers1238				
murung	282.0	wers1238				
lmang	283.0	wers1238				
tpa	284.0	wers1238				
saku	285.0	wers1238				
seper	286.0	wers1238				
dalang	287.0	wers1238				
tutung	288.0	wers1238				
wir	289.0	wers1238				
kang	290.0	wers1238				
boli	291.0	wers1238				
awe	292.0	wers1238				
yeres	296.0	wers1238				
aruk	297.0	wers1238				
lewidilei	298.0	wers1238				
tuk bobol	302.0	wers1238				
minis	303.0	wers1238				
teis boli	304.0	wers1238				
dum	305.0	wers1238				
kum	306.0	wers1238				
wuding	307.0	wers1238				
makang	309.0	wers1238				
inali	310.0	wers1238				
plit	311.0	wers1238	Of spear (tombak) or machete (parang); if there are two different words, elicit both.			
pak	312.0	wers1238				
tuwur	313.0	wers1238				
eyakal	314.0	wers1238				
lor	315.0	wers1238				
pedakar	316.0	wers1238				
lor	318.0	wers1238				
tebel	319.0	wers1238				
lus merek	320.0	wers1238				
sikeng	321.0	wers1238				
makal mukup	322.0	wers1238				
malang	323.0	wers1238				
lat teris	326.0	wers1238				
terisi dolok	327.0	wers1238				
potor	328.0	wers1238				
akeng	329.0	wers1238				
muruk	330.0	wers1238				
iki	331.0	wers1238				
walar	332.0	wers1238				
wolar woding	333.0	wers1238				
merok	334.0	wers1238				
medit	335.0	wers1238	There may be several words, e.g. sakit setelah dipukul (pain felt after being hit); sakit luka (pain of a wound), or sakit demam (have a fever). We look for the word used for sakit demam.			
neladi	336.0	wers1238	('saya malu')			
temuing ser	337.0	wers1238				
tamsing	338.0	wers1238				
nemir ko boli	339.0	wers1238				
neweri mokol	340.0	wers1238				
naumeng	341.0	wers1238	('saya taku')			
nesorong	342.0	wers1238	('saya marah')			
gedir	343.0	wers1238	 ('lihat dia')			
lewosi	344.0	wers1238				
muing	345.0	wers1238				
newamal	346.0	wers1238	('saya pikir')			
leteng	347.0	wers1238				
lomo	348.0	wers1238				
lomo tutuku	349.0	wers1238				
netai	352.0	wers1238	('saya baring')			
netai	353.0	wers1238	('saya tidur')			
asir amit	354.0	wers1238				
geteing	355.0	wers1238				
ira teweli	356.0	wers1238				
olpok ira geweli	357.0	wers1238				
amit	358.0	wers1238				
atati	359.0	wers1238	(tetati 'kita berdiri')			
lailol	360.0	wers1238				
nemur	361.0	wers1238	('saya lari')			
sai	363.0	wers1238				
ire	364.0	wers1238				
taing	365.0	wers1238				
podo	366.0	wers1238	e.g. pohon yang dipotong.			
gepai taing	367.0	wers1238				
ira tenai	368.0	wers1238				
tenai tepasi	369.0	wers1238				
mad ira	370.0	wers1238				
lesi	371.0	wers1238				
sor	372.0	wers1238	sor ('jahit'), suai ('tusuk')			
suai	372.0	wers1238	sor ('jahit'), suai ('tusuk')			
genirkang	373.0	wers1238				
tiking sasai	374.0	wers1238				
gapang	376.0	wers1238				
wa genir	377.0	wers1238				
lipu	378.0	wers1238				
amai	379.0	wers1238				
yer	380.0	wers1238				
koo	381.0	wers1238				
sakalel	382.0	wers1238				
dra	383.0	wers1238				
pur tak	384.0	wers1238				
dali lur	385.0	wers1238				
lemang	387.0	wers1238				
awaki	388.0	wers1238				
muduli	389.0	wers1238				
usasi	390.0	wers1238				
uring kra	391.0	wers1238				
mokor	392.0	wers1238				
araos	393.0	wers1238				
kepir	394.0	wers1238				
iruk	395.0	wers1238				
atu	396.0	wers1238				
gepoing	397.0	wers1238				
teteng gepoing	398.0	wers1238	E.g. to slap someone on the cheek; NOT to clap hands. 			
gadipasi	399.0	wers1238				
mikik	399.0	wers1238				
gepesi	400.0	wers1238				
koli	401.0	wers1238				
kedeli	402.0	wers1238				
bakár	403.0	wers1238				
suai	404.0	wers1238				
takawai	406.0	wers1238				
lagadar	407.0	wers1238				
wokor	408.0	wers1238				
milakal	409.0	wers1238				
gepai gapang	410.0	wers1238				
lewena	413.0	wers1238				
tei	414.0	wers1238				
areing	415.0	wers1238				
wekel	416.0	wers1238				
seli	417.0	wers1238				
woing	419.0	wers1238				
lekoi	420.0	wers1238				
nelali	421.0	wers1238	('saya bermain')			
gemekeng	422.0	wers1238				
asók	423.0	wers1238				
gbok	423.0	wers1238				
mes	423.0	wers1238				
migetenuku	424.0	wers1238				
wormai	425.0	wers1238				
lukuk	426.0	wers1238	To crouch as on an Indonesian toilet, NOT: to kneel			
ako	427.0	wers1238				
ilemel	428.0	wers1238				
kur	429.0	wers1238				
aresi	430.0	wers1238				
lumusi	430.0	wers1238				
ali	431.0	wers1238				
tekau	433.0	wers1238				
lak	434.0	wers1238				
leter	435.0	wers1238				
wakar	436.0	wers1238				
awoing	437.0	wers1238				
legadar	438.0	wers1238	('tunggu, jaga')			
pod awuli	439.0	wers1238	NOT: lipat tikar			
gemosi	440.0	wers1238				
aloi	441.0	wers1238				
legetaing	442.0	wers1238				
katapel wong legataing	443.0	wers1238				
arak ta	444.0	wers1238	tumu ('berkelahi'), arak ta ('tumbuk padi')			
tumu	444.0	wers1238	tumu ('berkelahi'), arak ta ('tumbuk padi')			
wodo	445.0	wers1238				
wai mereki	446.0	wers1238				
lbur	447.0	wers1238				
lesebi	448.0	wers1238				
geleki	449.0	wers1238				
no	450.0	wers1238				
yoku	451.0	wers1238				
tu	452.0	wers1238				
arasoku	453.0	wers1238				
weting	454.0	wers1238				
weting nung	455.0	wers1238				
weting yoku	456.0	wers1238				
weting tu	457.0	wers1238				
weting arasoku	458.0	wers1238				
adayoku	459.0	wers1238				
adayoku weresing no	460.0	wers1238				
adayoku weresing yoku	461.0	wers1238				
adayoku weresing tu	462.0	wers1238				
adayoku weresing arasoku	463.0	wers1238				
adayoku weresing weting	464.0	wers1238				
adayoku weresing weting nung	465.0	wers1238				
adayoku weresing weting yoku	466.0	wers1238				
adayoku weresing weting tu	467.0	wers1238				
adayoku weresing weting arasoku	468.0	wers1238				
adayoku miyoku	469.0	wers1238				
adayoku miyoku weresing no	470.0	wers1238				
adayoku miyoku weresing yoku	471.0	wers1238				
adayoku miyoku weresing tu	472.0	wers1238				
adayoku miyoku weresing arasoku	473.0	wers1238				
adayoku miyoku weresing weting	474.0	wers1238				
adayoku mitu	475.0	wers1238				
adayoku miarasoku	476.0	wers1238				
adayoku miweting	477.0	wers1238				
adayoku miweting nung	478.0	wers1238				
adayoku miweting yoku	479.0	wers1238				
adayoku miweting tu	480.0	wers1238				
adayoku miweting arasoku	481.0	wers1238				
aska no	482.0	wers1238				
aska no adayoku miyoku weresing tu	483.0	wers1238				
